image_id,input_path,gt_path,pred_path,psnr,ssim,blur_score,saturation_ratio,dark_ratio,edge_density,entropy,brightness,contrast,gt_brightness,gt_contrast
GOPR0384_11_00_000098,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000098,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000098,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000098.png,36.225138461494765,0.978495717048645,85.55016583702181,0.033203125,0.06306532118055555,0.05562065972222222,7.6038632375666575,0.47112265539896514,0.21859303484697812,0.47114811410675383,0.22354269845065305
GOPR0384_11_00_000099,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000099,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000099,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000099.png,36.499322451033024,0.9802618622779846,75.99651091655093,0.03427734375,0.06212131076388889,0.05350694444444445,7.601443400575507,0.47140679891748366,0.21957286483646418,0.47136228553921566,0.22495529010293908
GOPR0384_11_00_000100,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_00_000100,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_00_000100,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_00_000100.png,35.792588868964614,0.9748435616493225,82.09059847306149,0.034747178819444446,0.05977864583333333,0.05280490451388889,7.5988142022626,0.47058837997004355,0.21879410557228396,0.47080952563316997,0.22483459200520595
GOPR0384_11_05_004001,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004001,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004001,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004001.png,33.60262785857949,0.9675669074058533,61.907362654366885,0.015353732638888888,0.15342664930555555,0.03672960069444445,7.808601705598912,0.38383167807053375,0.24372678645533832,0.38458833316312635,0.255564482840377
GOPR0384_11_05_004002,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004002,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004002,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004002.png,32.97021207214935,0.9661835432052612,63.3613022399608,0.015672743055555556,0.151591796875,0.03662543402777778,7.8022735122122,0.38268914249727665,0.2420779405665821,0.38205950435729846,0.25354280444773164
GOPR0384_11_05_004003,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004003,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004003,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004003.png,32.49607477181305,0.9621755480766296,38.05910209881347,0.011865234375,0.15156575520833335,0.029741753472222222,7.795892682303584,0.38354847069035947,0.24032551308212655,0.38435877076525055,0.25467513627017496
GOPR0384_11_05_004004,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004004,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004004,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004004.png,33.69055285139227,0.966101884841919,58.398402012661364,0.015894097222222223,0.16691623263888888,0.03657660590277778,7.797423841683318,0.38153279888344227,0.24795601280731508,0.38049662990196076,0.25845444941188367
GOPR0384_11_05_004005,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004005,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004005,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004005.png,33.60928887480269,0.9682823419570923,56.76385286288673,0.01692925347222222,0.17266710069444444,0.03705078125,7.8101484942941575,0.39005347052015255,0.25417104806370483,0.3896003412649782,0.2630744431167809
GOPR0384_11_05_004006,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004006,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004006,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004006.png,33.27078837324575,0.9684194326400757,51.24204531945004,0.016727430555555554,0.16290364583333333,0.03437825520833333,7.8244235825634565,0.4037694376361656,0.25493184858933066,0.404873834082244,0.26381883022775215
GOPR0384_11_05_004007,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004007,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004007,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004007.png,31.812594152911288,0.9689815640449524,52.32800943585502,0.017258029513888887,0.15787109375,0.03543836805555556,7.82889703101818,0.41234458401416124,0.25651706624054144,0.4116997421364379,0.26418022040611444
GOPR0384_11_05_004008,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004008,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004008,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004008.png,34.95099795259314,0.9780537486076355,69.8014959078365,0.020377604166666667,0.1610915798611111,0.039645182291666664,7.832631937420729,0.41726238681236383,0.26002677054963114,0.4176553989651416,0.2654493541949548
GOPR0384_11_05_004009,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004009,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004009,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004009.png,35.19804452552806,0.9782317876815796,48.68598089934455,0.01803168402777778,0.1566482204861111,0.036641710069444444,7.834254156815875,0.41836974060457516,0.2590557788076549,0.41830751719090414,0.26614077750179166
GOPR0384_11_05_004010,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004010,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004010,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004010.png,35.346680053299615,0.9780792593955994,47.080980893660175,0.017707248263888888,0.1547243923611111,0.03550238715277778,7.835791487704712,0.4202186265999455,0.2593024986923547,0.4199745115059913,0.26646299115572747
GOPR0384_11_05_004011,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004011,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004011,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004011.png,35.33005233984198,0.9762169122695923,63.20508213952616,0.020378689236111112,0.1544997829861111,0.04020616319444444,7.8369176681824255,0.4233208401416122,0.26056080686846655,0.42292860668572985,0.26622175860165687
GOPR0384_11_05_004012,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004012,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004012,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004012.png,35.169785721014655,0.9779128432273865,49.429333488039354,0.017578125,0.14899848090277779,0.037216796875,7.834462936588318,0.42357128693491286,0.25859951681460414,0.42400782101034856,0.2651856635162978
GOPR0384_11_05_004013,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004013,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004013,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004013.png,36.091631076683775,0.9807758331298828,60.82686339578509,0.01937717013888889,0.15436631944444446,0.040850694444444446,7.83208013051973,0.4217611528118192,0.25993167277844254,0.42220263139978215,0.26438783416570616
GOPR0384_11_05_004014,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004014,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004014,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004014.png,35.254401455729,0.9801191687583923,68.22543834995224,0.020524088541666666,0.1579763454861111,0.04250868055555555,7.827601202753364,0.4197633867783225,0.25970141478745173,0.4191502672249455,0.26318002920407146
GOPR0384_11_05_004015,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004015,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004015,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004015.png,35.39829767782412,0.9780308604240417,62.221518034640646,0.019136284722222223,0.1597384982638889,0.04168185763888889,7.826251656560052,0.4173540049700436,0.25834589970981736,0.41802300347222227,0.26273506294781535
GOPR0384_11_05_004016,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004016,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004016,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004016.png,36.32474018634481,0.9815011620521545,68.89054576379165,0.019609375,0.15773763020833334,0.042430555555555555,7.8261550103758,0.41630900650190633,0.2574384072469743,0.41665342030909586,0.2614418301312045
GOPR0384_11_05_004017,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004017,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004017,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004017.png,35.758234154695025,0.9801385402679443,60.59550879109224,0.02020724826388889,0.15585394965277777,0.041137152777777776,7.827420526019445,0.4153740298202614,0.25577694629016284,0.41497217116013074,0.2598710003591779
GOPR0384_11_05_004018,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004018,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004018,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004018.png,35.502262692905624,0.9795246720314026,61.643561310142935,0.019567057291666665,0.15147352430555555,0.03899088541666667,7.8263452726105065,0.41494176368464053,0.252949972807208,0.4155719847834967,0.2585329531758021
GOPR0384_11_05_004019,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004019,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004019,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004019.png,34.683287361746814,0.9788134694099426,63.686680324355464,0.020315755208333335,0.14777669270833332,0.03997721354166667,7.824532580788885,0.41482989515250546,0.25130421903827194,0.41436331954656863,0.25617509167046815
GOPR0384_11_05_004020,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004020,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004020,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004020.png,35.370769814832016,0.980015754699707,56.66294980657953,0.020541449652777776,0.14613606770833334,0.038842230902777775,7.82732556925688,0.4149574610226035,0.2505224487097483,0.41516301572712416,0.2562666785354436
GOPR0384_11_05_004021,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004021,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004021,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004021.png,35.40149994171544,0.9809877872467041,63.2183331693249,0.020751953125,0.15211480034722222,0.03896158854166667,7.831332954141795,0.4123437329793029,0.25188094910335057,0.4127918496391612,0.25737964174815603
GOPR0384_11_05_004022,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004022,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004022,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004022.png,35.57480476342505,0.9799439311027527,55.3611045189328,0.020026041666666668,0.15953125,0.03822374131944444,7.835967630864884,0.40749334065223314,0.2523856720388531,0.4069516654752179,0.2580447192126808
GOPR0384_11_05_004023,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004023,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004023,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004023.png,34.76010232556783,0.9754701256752014,41.11378889604732,0.0182421875,0.16347330729166668,0.03126193576388889,7.832686505077126,0.40233135893246186,0.25093116794434217,0.40277230136846404,0.2586525334988568
GOPR0384_11_05_004024,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004024,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004024,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004024.png,34.24320989642886,0.9768661260604858,40.70138346354167,0.018491753472222223,0.17089084201388888,0.032108289930555554,7.829246579745328,0.39642690461601304,0.2518027701402092,0.3961725473175381,0.2591387588562893
GOPR0384_11_05_004025,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004025,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004025,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004025.png,34.93106874462047,0.977575957775116,38.965462391375326,0.018362630208333335,0.1781521267361111,0.031190321180555557,7.828620051250568,0.39105571725217864,0.25268103938671527,0.39123437499999997,0.2604608408346251
GOPR0384_11_05_004026,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004026,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004026,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004026.png,34.39397839462895,0.9747899174690247,49.02100220819053,0.020367838541666666,0.185439453125,0.03522786458333333,7.823377972892219,0.38589220792483664,0.25405827240935375,0.38509334150326796,0.26039101963537353
GOPR0384_11_05_004027,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004027,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004027,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004027.png,34.42400518843688,0.9756770730018616,44.490330758948396,0.019253472222222224,0.18917209201388888,0.03422309027777778,7.812464489743548,0.380580967456427,0.2532930243262699,0.3807733821827342,0.2609557363537436
GOPR0384_11_05_004028,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004028,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004028,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004028.png,35.37851203969637,0.9798130989074707,66.13637451706872,0.02355685763888889,0.20068684895833333,0.041094835069444446,7.8074259359219536,0.3763881059368192,0.25712017265076975,0.37666884531590417,0.2621063580482702
GOPR0384_11_05_004029,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004029,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004029,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004029.png,34.773932130756876,0.9778072237968445,52.68229933582823,0.021353081597222223,0.20296332465277778,0.03797960069444444,7.800144525825424,0.3729019139773965,0.25695718701906883,0.3721548840890523,0.2630847724542662
GOPR0384_11_05_004030,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004030,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004030,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004030.png,34.53205774941035,0.9747539758682251,50.41987089664672,0.021153428819444445,0.20645616319444443,0.03728515625,7.79529252866761,0.37039264620778867,0.2576683237619368,0.3711807555487473,0.2647562459905223
GOPR0384_11_05_004031,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004031,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004031,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004031.png,34.37692203560276,0.9779888391494751,54.40369750788183,0.022020399305555556,0.21068901909722224,0.04053059895833333,7.7905669799879576,0.3684737285539216,0.25864713474791234,0.36802850115740743,0.2646223368735983
GOPR0384_11_05_004032,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004032,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004032,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004032.png,34.8233663225642,0.977651834487915,50.481923917624414,0.02186740451388889,0.20919596354166667,0.038103298611111114,7.788388179907033,0.36710229013480394,0.25852996097616365,0.3670288032747821,0.2649619019750387
GOPR0384_11_05_004033,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004033,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004033,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004033.png,34.569392901330076,0.9763182401657104,40.565280456524114,0.018999565972222222,0.20637369791666665,0.03208333333333333,7.78432536677728,0.3649253514773965,0.25665601441848424,0.3654729285811547,0.2651649697357946
GOPR0384_11_05_004034,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004034,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004034,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004034.png,34.68240029441184,0.9749913215637207,39.16048714681435,0.017861328125,0.20507052951388888,0.03151584201388889,7.774818342594276,0.36187176181236386,0.2553511306385748,0.36146877127587146,0.26360626250213626
GOPR0384_11_05_004035,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004035,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004035,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004035.png,35.342357044614126,0.9808352589607239,55.072761519745214,0.022680121527777777,0.21153211805555555,0.04186306423611111,7.760380800124886,0.3597094737200436,0.25825616732481993,0.3601998272399238,0.26280449141460793
GOPR0384_11_05_004036,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004036,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004036,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004036.png,34.13854905054333,0.9795476794242859,51.31901330419352,0.019967447916666665,0.20950954861111112,0.03958116319444444,7.757701207211653,0.3558367885348584,0.2550154707484231,0.35570623553240743,0.26040743696711194
GOPR0384_11_05_004037,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004037,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004037,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004037.png,34.27291105125744,0.9730268120765686,34.09193461073772,0.011416015625,0.19793185763888888,0.02850802951388889,7.748544051577317,0.3537829307938453,0.2481246819194887,0.3536189278662854,0.2586319999345182
GOPR0384_11_05_004038,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004038,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004038,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004038.png,34.08962324355896,0.9730485081672668,90.1154411985504,0.017622612847222222,0.20823567708333332,0.046689453125,7.740478134323363,0.3509708520561002,0.25172129208877375,0.35109219686138343,0.25871714859440914
GOPR0384_11_05_004039,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004039,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004039,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004039.png,34.41056500561171,0.9761049747467041,58.084376199435,0.015595703125,0.204326171875,0.040263671875,7.729827211630184,0.3487473958333333,0.24851280563793662,0.34898385586873637,0.25666308824497036
GOPR0384_11_05_004040,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004040,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004040,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004040.png,34.027452929638514,0.9728400707244873,44.56260978592764,0.01178927951388889,0.19537000868055557,0.033881293402777776,7.724193165868238,0.3478918717660675,0.24364545343440255,0.3485455090890523,0.2542848824742185
GOPR0384_11_05_004041,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/input.lmdb:GOPR0384_11_05_004041,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/datasets/GoPro/test/target.lmdb:GOPR0384_11_05_004041,/home/xuanqi/nafnet-vm-course-project/third_party/NAFNet/results/NAFNet-GoPro-width64-test/visualization/gopro-test/GOPR0384_11_05_004041.png,33.02847862979025,0.9689107537269592,35.003975599482025,0.011988932291666667,0.18552083333333333,0.03119140625,7.735110597051698,0.35120190802015255,0.24181737552487928,0.35057455916394337,0.2526108119133111
